depth [m],age ss09sea06bm [yr],age GICC05modelext [yr],"accumulation, tuned [m ice/yr]",temperature [°C]
2286.77,51740,51122,0.065,-41.8
2287.08,51760,51140,0.064,-42.0
2287.40,51780,51158,0.064,-42.1
2287.71,51800,51175,0.063,-42.1
2288.02,51820,51193,0.063,-42.0
2288.32,51840,51210,0.062,-42.0
2288.62,51860,51229,0.062,-42.1
2288.93,51880,51247,0.062,-42.3
2289.23,51900,51264,0.063,-42.6
2289.55,51920,51283,0.063,-42.7
2289.86,51940,51301,0.064,-42.6
2290.17,51960,51318,0.064,-42.1
2290.49,51980,51337,0.065,-41.5
2290.81,52000,51355,0.066,-41.1
2291.14,52020,51373,0.067,-41.0
2291.48,52040,51392,0.068,-40.9
2291.82,52060,51412,0.068,-40.7
2292.14,52080,51431,0.067,-40.7
2292.45,52100,51450,0.066,-40.9
2292.77,52120,51469,0.065,-41.5
2293.08,52140,51489,0.064,-42.1
2293.38,52160,51508,0.062,-42.8
2293.68,52180,51526,0.061,-43.3
2293.97,52200,51542,0.060,-43.6
2294.25,52220,51560,0.059,-43.8
2294.53,52240,51575,0.059,-44.0
2294.82,52260,51592,0.059,-44.1
2295.12,52280,51611,0.061,-43.9
2295.43,52300,51630,0.062,-43.4
2295.74,52320,51651,0.064,-42.5
2296.07,52340,51670,0.067,-41.4
2296.40,52360,51690,0.069,-40.2
2296.75,52380,51709,0.071,-39.3
2297.11,52400,51728,0.073,-38.7
2297.47,52420,51746,0.074,-38.6
2297.84,52440,51765,0.074,-38.8
2298.19,52460,51784,0.073,-39.3
2298.54,52480,51803,0.072,-39.8
2298.88,52500,51822,0.071,-40.3
2299.21,52520,51841,0.071,-40.7
2299.55,52540,51857,0.070,-40.8
2299.89,52560,51875,0.071,-40.7
2300.24,52580,51893,0.071,-40.4
2300.58,52600,51911,0.072,-40.0
2300.94,52620,51930,0.073,-39.5
2301.29,52640,51950,0.073,-39.2
2301.65,52660,51969,0.074,-39.2
2302.01,52680,51989,0.074,-39.3
2302.36,52700,52009,0.074,-39.6
2302.71,52720,52028,0.073,-39.9
2303.06,52740,52048,0.073,-40.1
2303.42,52760,52068,0.073,-40.2
2303.77,52780,52090,0.074,-39.9
2304.13,52800,52112,0.075,-39.5
2304.49,52820,52131,0.076,-39.1
2304.86,52840,52152,0.077,-38.8
2305.24,52860,52174,0.078,-38.5
2305.62,52880,52195,0.079,-38.2
2306.00,52900,52215,0.079,-38.1
2306.38,52920,52236,0.078,-38.1
2306.75,52940,52257,0.078,-38.5
2307.12,52960,52277,0.077,-38.9
2307.48,52980,52296,0.076,-39.4
2307.84,53000,52314,0.075,-39.8
2308.19,53020,52332,0.074,-39.9
2308.53,53040,52350,0.073,-40.0
2308.88,53060,52369,0.073,-40.2
2309.23,53080,52388,0.073,-40.3
2309.58,53100,52408,0.074,-40.2
2309.94,53120,52427,0.075,-39.9
2310.30,53140,52445,0.075,-39.5
2310.66,53160,52464,0.076,-39.1
2311.03,53180,52482,0.077,-38.8
2311.40,53200,52500,0.077,-38.7
2311.77,53220,52518,0.077,-38.9
2312.14,53240,52537,0.077,-39.2
2312.50,53260,52557,0.076,-39.3
2312.86,53280,52574,0.076,-39.4
2313.21,53300,52592,0.075,-39.6
2313.56,53320,52611,0.074,-39.9
2313.91,53340,52630,0.073,-40.3
2314.25,53360,52647,0.073,-40.5
2314.60,53380,52665,0.073,-40.5
2314.94,53400,52682,0.073,-40.5
2315.28,53420,52699,0.073,-40.4
2315.63,53440,52716,0.073,-40.3
2315.97,53460,52734,0.073,-40.2
2316.32,53480,52753,0.074,-40.1
2316.68,53500,52771,0.074,-40.0
2317.03,53520,52789,0.075,-39.8
2317.39,53540,52806,0.075,-39.6
2317.75,53560,52824,0.076,-39.5
2318.11,53580,52842,0.076,-39.5
2318.46,53600,52860,0.076,-39.5
2318.82,53620,52879,0.076,-39.6
2319.18,53640,52898,0.076,-39.8
2319.54,53660,52915,0.076,-39.9
2319.89,53680,52932,0.076,-39.8
2320.25,53700,52952,0.077,-39.7
2320.61,53720,52971,0.077,-39.5
2320.98,53740,52989,0.077,-39.3
2321.35,53760,53009,0.078,-39.1
2321.71,53780,53029,0.077,-39.0
2322.08,53800,53049,0.077,-39.2
2322.44,53820,53068,0.077,-39.6
2322.80,53840,53086,0.077,-39.9
2323.16,53860,53104,0.076,-40.0
2323.50,53880,53122,0.076,-40.1
2323.86,53900,53140,0.076,-40.0
2324.21,53920,53159,0.077,-39.8
2324.58,53940,53178,0.078,-39.6
2324.95,53960,53198,0.079,-39.3
2325.33,53980,53219,0.080,-38.8
2325.70,54000,53237,0.080,-38.5
2326.07,54020,53257,0.080,-38.4
2326.45,54040,53277,0.081,-38.6
2326.83,54060,53296,0.081,-38.9
2327.20,54080,53314,0.080,-39.2
2327.58,54100,53333,0.080,-39.2
2327.94,54120,53351,0.080,-39.0
2328.31,54140,53369,0.080,-38.9
2328.68,54160,53387,0.080,-38.9
2329.05,54180,53405,0.080,-39.1
2329.43,54200,53423,0.080,-39.2
2329.80,54220,53441,0.080,-39.1
2330.17,54240,53459,0.080,-39.0
2330.54,54260,53478,0.081,-38.9
2330.92,54280,53497,0.081,-38.8
2331.30,54300,53518,0.081,-38.8
2331.68,54320,53536,0.082,-38.8
2332.05,54340,53554,0.082,-38.7
2332.44,54360,53572,0.083,-38.5
2332.82,54380,53590,0.083,-38.3
2333.21,54400,53609,0.083,-38.1
2333.59,54420,53626,0.082,-38.1
2333.97,54440,53644,0.081,-38.4
2334.34,54460,53662,0.080,-38.9
2334.71,54480,53681,0.079,-39.5
2335.07,54500,53699,0.078,-39.9
2335.42,54520,53718,0.078,-40.1
2335.78,54540,53737,0.078,-40.0
2336.14,54560,53754,0.078,-39.7
2336.51,54580,53772,0.080,-39.3
2336.89,54600,53791,0.082,-38.7
2337.28,54620,53811,0.084,-38.1
2337.67,54640,53829,0.086,-37.5
2338.07,54660,53848,0.088,-36.9
2338.49,54680,53868,0.088,-36.4
2338.90,54700,53885,0.088,-36.2
2339.29,54720,53903,0.086,-36.4
2339.67,54740,53922,0.084,-37.1
2340.02,54760,53939,0.081,-38.3
2340.36,54780,53959,0.078,-39.8
2340.69,54800,53978,0.075,-41.1
2341.02,54820,53997,0.074,-41.9
2341.35,54840,54018,0.073,-41.9
2341.67,54860,54034,0.074,-40.8
2342.00,54880,54050,0.076,-39.4
2342.34,54900,54065,0.078,-38.0
2342.70,54920,54082,0.080,-37.1
2343.07,54940,54101,0.083,-36.6
2343.44,54960,54120,0.084,-36.2
2343.81,54980,54140,0.084,-36.2
2344.17,55000,54156,0.083,-36.4
2344.51,55020,54174,0.081,-36.8
2344.83,55040,54188,0.078,-37.4
2345.14,55060,54201,0.075,-38.5
2345.44,55080,54216,0.073,-40.4
2345.74,55100,54236,0.070,-42.9
2346.02,55120,54258,0.067,-45.3
2346.30,55140,54279,0.064,-47.1
2346.53,55160,54298,0.061,-48.2
2346.77,55180,54316,0.058,-48.7
2347.00,55200,54333,0.056,-48.8
2347.22,55220,54349,0.054,-48.6
2347.44,55240,54366,0.053,-48.3
2347.66,55260,54383,0.052,-48.2
2347.87,55280,54402,0.052,-48.2
2348.09,55300,54421,0.052,-48.3
2348.30,55320,54439,0.052,-48.6
2348.52,55340,54460,0.052,-48.9
2348.73,55360,54478,0.052,-49.3
2348.95,55380,54496,0.052,-49.6
2349.16,55400,54516,0.052,-49.6
2349.38,55420,54536,0.052,-49.3
2349.59,55440,54556,0.052,-48.8
2349.81,55460,54574,0.053,-48.3
2350.03,55480,54593,0.053,-48.0
2350.25,55500,54611,0.054,-47.9
2350.47,55520,54631,0.055,-47.8
2350.70,55540,54651,0.056,-47.8
2350.94,55560,54672,0.057,-47.7
2351.17,55580,54694,0.057,-47.5
2351.41,55600,54716,0.058,-47.4
2351.66,55620,54739,0.059,-47.2
2351.90,55640,54761,0.060,-46.9
2352.15,55660,54781,0.061,-46.6
2352.40,55680,54801,0.063,-46.2
2352.67,55700,54823,0.067,-46.0
2352.95,55720,54846,0.071,-45.6
2353.28,55740,54872,0.076,-44.8
2353.62,55760,54898,0.081,-43.5
2353.97,55780,54919,0.085,-41.9
2354.32,55800,54942,0.086,-40.7
2354.67,55820,54962,0.086,-40.3
2355.02,55840,54981,0.084,-41.0
2355.33,55860,54999,0.080,-42.5
2355.62,55880,55022,0.075,-44.2
2355.88,55900,55042,0.069,-45.8
2356.13,55920,55064,0.064,-47.0
2356.35,55940,55088,0.060,-47.8
2356.57,55960,55108,0.056,-48.2
2356.78,55980,55128,0.053,-48.2
2356.98,56000,55149,0.052,-48.0
2357.19,56020,55169,0.051,-47.6
2357.40,56040,55187,0.050,-47.4
2357.60,56060,55207,0.050,-47.4
2357.81,56080,55228,0.051,-47.6
2358.03,56100,55249,0.052,-47.8
2358.25,56120,55271,0.053,-48.0
2358.47,56140,55292,0.054,-47.9
2358.70,56160,55313,0.056,-47.5
2358.93,56180,55334,0.058,-46.7
2359.20,56200,55360,0.062,-45.8
2359.47,56220,55385,0.066,-44.7
2359.76,56240,55409,0.070,-43.6
2360.07,56260,55429,0.075,-42.3
2360.40,56280,55450,0.079,-41.0
2360.74,56300,55470,0.083,-40.0
2361.09,56320,55492,0.086,-39.5
2361.46,56340,55515,0.088,-39.4
2361.84,56360,55537,0.090,-39.5
2362.20,56380,55557,0.090,-39.5
2362.56,56400,55580,0.090,-39.7
2362.92,56420,55603,0.090,-39.7
2363.28,56440,55623,0.091,-39.8
2363.65,56460,55643,0.091,-39.6
2364.02,56480,55661,0.091,-39.3
2364.40,56500,55680,0.091,-39.0
2364.76,56520,55701,0.090,-38.7
2365.12,56540,55720,0.088,-38.8
2365.47,56560,55738,0.085,-39.3
2365.78,56580,55758,0.081,-40.3
2366.08,56600,55782,0.077,-41.7
2366.37,56620,55804,0.073,-43.4
2366.66,56640,55827,0.069,-45.1
2366.91,56660,55847,0.066,-46.6
2367.16,56680,55868,0.062,-47.7
2367.39,56700,55889,0.059,-48.3
2367.61,56720,55909,0.057,-48.5
2367.83,56740,55929,0.055,-48.4
2368.05,56760,55950,0.053,-48.2
2368.26,56780,55969,0.053,-48.1
2368.48,56800,55989,0.053,-48.1
2368.70,56820,56009,0.054,-48.1
2368.93,56840,56029,0.054,-48.0
2369.16,56860,56050,0.055,-47.8
2369.39,56880,56071,0.056,-47.4
2369.62,56900,56091,0.056,-47.0
2369.85,56920,56113,0.057,-46.6
2370.09,56940,56135,0.057,-46.4
2370.33,56960,56156,0.058,-46.3
2370.57,56980,56176,0.058,-46.4
2370.81,57000,56198,0.058,-46.6
2371.05,57020,56221,0.058,-46.7
2371.29,57040,56242,0.058,-46.6
2371.54,57060,56263,0.058,-46.5
2371.78,57080,56284,0.058,-46.5
2372.02,57100,56303,0.058,-46.6
2372.26,57120,56324,0.059,-46.7
2372.51,57140,56349,0.059,-46.6
2372.75,57160,56370,0.059,-46.5
2373.00,57180,56391,0.060,-46.3
2373.25,57200,56411,0.060,-46.2
2373.52,57220,56431,0.061,-46.1
2373.78,57240,56450,0.061,-45.9
2374.03,57260,56469,0.061,-45.5
2374.27,57280,56489,0.060,-44.9
2374.53,57300,56509,0.060,-44.4
2374.78,57320,56528,0.061,-44.1
2375.04,57340,56548,0.062,-43.8
2375.32,57360,56567,0.063,-43.6
2375.60,57380,56586,0.065,-43.4
2375.88,57400,56605,0.067,-43.1
2376.17,57420,56627,0.068,-42.8
2376.46,57440,56648,0.070,-42.3
2376.77,57460,56667,0.071,-41.8
2377.08,57480,56685,0.073,-41.3
2377.39,57500,56704,0.074,-40.9
2377.71,57520,56724,0.075,-40.7
2378.03,57540,56743,0.075,-40.6
2378.34,57560,56763,0.075,-40.7
2378.66,57580,56782,0.074,-40.9
2378.97,57600,56801,0.074,-41.2
2379.27,57620,56821,0.073,-41.5
2379.58,57640,56843,0.072,-41.9
2379.88,57660,56864,0.071,-42.2
2380.18,57680,56883,0.071,-42.4
2380.47,57700,56903,0.070,-42.4
2380.77,57720,56922,0.070,-42.3
2381.07,57740,56944,0.070,-42.2
2381.36,57760,56963,0.069,-42.2
2381.65,57780,56983,0.069,-42.2
2381.94,57800,57002,0.068,-42.3
2382.23,57820,57022,0.068,-42.5
2382.52,57840,57042,0.068,-43.0
2382.80,57860,57061,0.067,-43.4
2383.09,57880,57080,0.067,-43.5
2383.38,57900,57098,0.067,-43.4
2383.67,57920,57116,0.068,-43.0
2383.96,57940,57133,0.068,-42.6
2384.25,57960,57154,0.068,-42.3
2384.55,57980,57176,0.069,-42.1
2384.85,58000,57195,0.069,-42.1
2385.15,58020,57215,0.069,-42.2
2385.44,58040,57234,0.070,-42.4
2385.74,58060,57253,0.070,-42.6
2386.05,58080,57273,0.071,-42.6
2386.36,58100,57294,0.071,-42.4
2386.67,58120,57314,0.072,-42.0
2386.98,58140,57336,0.073,-41.5
2387.30,58160,57356,0.074,-40.9
2387.63,58180,57377,0.075,-40.6
2387.96,58200,57400,0.076,-40.4
2388.30,58220,57422,0.077,-40.4
2388.63,58240,57445,0.078,-40.3
2388.97,58260,57466,0.078,-40.3
2389.31,58280,57487,0.079,-40.3
2389.65,58300,57509,0.079,-40.2
2389.99,58320,57532,0.080,-40.0
2390.35,58340,57555,0.081,-39.8
2390.70,58360,57577,0.081,-39.5
2391.05,58380,57598,0.081,-39.3
2391.40,58400,57618,0.082,-39.2
2391.75,58420,57638,0.082,-39.3
2392.11,58440,57658,0.082,-39.6
2392.46,58460,57678,0.082,-39.9
2392.81,58480,57701,0.082,-39.9
2393.17,58500,57723,0.083,-39.7
2393.53,58520,57744,0.084,-39.3
2393.90,58540,57766,0.085,-38.8
2394.27,58560,57786,0.086,-38.4
2394.64,58580,57806,0.087,-38.1
2395.03,58600,57826,0.087,-38.1
2395.40,58620,57845,0.087,-38.2
2395.77,58640,57864,0.086,-38.4
2396.13,58660,57882,0.085,-38.8
2396.48,58680,57902,0.084,-39.4
2396.83,58700,57925,0.083,-39.9
2397.19,58720,57948,0.082,-40.2
2397.54,58740,57972,0.081,-40.0
2397.88,58760,57991,0.079,-39.6
2398.20,58780,58009,0.077,-39.6
2398.51,58800,58026,0.075,-40.2
2398.82,58820,58043,0.073,-41.8
2399.14,58840,58066,0.072,-43.7
2399.43,58860,58089,0.071,-45.4
2399.72,58880,58114,0.071,-46.3
2400.01,58900,58135,0.071,-46.3
2400.32,58920,58158,0.073,-45.4
2400.64,58940,58179,0.076,-43.7
2400.98,58960,58197,0.079,-41.6
2401.33,58980,58215,0.082,-39.8
2401.68,59000,58231,0.083,-39.0
2402.03,59020,58248,0.083,-39.3
2402.37,59040,58266,0.080,-40.7
2402.67,59060,58287,0.077,-42.7
2402.96,59080,58306,0.072,-44.8
2403.21,59100,58326,0.068,-46.5
2403.46,59120,58346,0.063,-47.7
2403.69,59140,58362,0.060,-48.5
2403.91,59160,58380,0.057,-49.1
2404.14,59180,58400,0.056,-49.3
2404.35,59200,58419,0.055,-49.2
2404.57,59220,58437,0.054,-48.9
2404.79,59240,58457,0.055,-48.6
2405.02,59260,58475,0.055,-48.4
2405.25,59280,58498,0.057,-48.3
2405.49,59300,58518,0.059,-48.2
2405.73,59320,58540,0.061,-47.9
2405.99,59340,58559,0.065,-47.1
2406.26,59360,58578,0.069,-46.1
2406.56,59380,58596,0.073,-44.9
2406.86,59400,58616,0.078,-43.4
2407.19,59420,58636,0.083,-42.1
2407.53,59440,58656,0.088,-40.9
2407.89,59460,58676,0.091,-40.1
2408.26,59480,58697,0.093,-39.8
2408.62,59500,58714,0.094,-39.8
2408.97,59520,58732,0.093,-40.1
2409.31,59540,58752,0.091,-40.9
2409.64,59560,58772,0.089,-41.9
2409.97,59580,58793,0.088,-42.6
2410.30,59600,58817,0.088,-42.8
2410.63,59620,58839,0.089,-42.6
2410.97,59640,58859,0.091,-41.7
2411.32,59660,58881,0.095,-40.7
2411.70,59680,58903,0.100,-39.5
2412.09,59700,58926,0.105,-38.4
2412.50,59720,58947,0.109,-37.5
2412.91,59740,58969,0.112,-36.8
2413.34,59760,58992,0.113,-36.4
2413.76,59780,59013,0.111,-36.3
2414.15,59800,59033,0.108,-36.7
2414.52,59820,59050,0.102,-37.6
2414.84,59840,59068,0.096,-39.0
2415.16,59860,59091,0.090,-41.0
2415.47,59880,59115,0.084,-43.0
2415.75,59900,59137,0.079,-44.7
2416.00,59920,59158,0.074,-45.9
2416.25,59940,59179,0.070,-46.5
2416.49,59960,59201,0.068,-46.7
2416.73,59980,59221,0.068,-46.7
2417.00,60000,59244,0.072,-46.1
2417.28,60020,59271,0.078,-44.9
2417.60,60040,59296,0.087,-43.0
2417.95,60060,59320,0.096,-40.7
2418.32,60080,59339,0.106,-38.2
2418.76,60100,59361,0.114,-36.4
2419.21,60120,59381,0.118,-35.3
2419.65,60140,59401,0.119,-35.3
2420.06,60160,59421,0.115,-36.4
2420.43,60180,59440,0.108,-38.4
2420.77,60200,59462,0.099,-40.9
2421.08,60220,59487,0.090,-43.2
2421.33,60240,59509,0.081,-45.2
2421.59,60260,59532,0.074,-46.6
2421.82,60280,59554,0.069,-47.5
2422.04,60300,59575,0.065,-47.9
2422.27,60320,59597,0.063,-48.1
2422.49,60340,59616,0.062,-48.0
2422.72,60360,59637,0.062,-47.6
2422.95,60380,59660,0.063,-47.1
2423.18,60400,59681,0.063,-46.5
2423.40,60420,59701,0.063,-45.8
2423.63,60440,59721,0.063,-45.1
2423.85,60460,59742,0.063,-44.9
2424.08,60480,59763,0.063,-45.0
2424.31,60500,59782,0.063,-45.6
2424.54,60520,59802,0.063,-46.3
2424.77,60540,59824,0.063,-47.0
2425.00,60560,59845,0.062,-47.3
2425.22,60580,59866,0.062,-47.1
2425.44,60600,59888,0.061,-46.7
2425.66,60620,59910,0.060,-46.1
2425.87,60640,59932,0.060,-45.6
2426.09,60660,59953,0.060,-45.5
2426.32,60680,59973,0.060,-45.6
2426.54,60700,59994,0.060,-45.8
2426.76,60720,60015,0.060,-45.9
2426.98,60740,60037,0.059,-46.0
2427.20,60760,60057,0.059,-46.0
2427.41,60780,60077,0.058,-46.2
2427.63,60800,60096,0.058,-46.3
2427.84,60820,60116,0.058,-46.4
2428.06,60840,60135,0.058,-46.4
2428.28,60860,60154,0.058,-46.3
2428.50,60880,60174,0.058,-46.2
2428.71,60900,60194,0.059,-46.0
2428.93,60920,60215,0.059,-45.7
2429.16,60940,60235,0.058,-45.4
2429.38,60960,60255,0.059,-45.0
2429.60,60980,60275,0.059,-44.8
2429.82,61000,60295,0.059,-44.7
2430.05,61020,60315,0.059,-44.7
2430.27,61040,60335,0.059,-44.9
2430.49,61060,60355,0.059,-45.1
2430.72,61080,60375,0.059,-45.2
2430.94,61100,60395,0.059,-45.3
2431.16,61120,60415,0.058,-45.3
2431.37,61140,60435,0.058,-45.3
2431.59,61160,60455,0.058,-45.2
2431.81,61180,60475,0.058,-45.2
2432.03,61200,60495,0.058,-45.1
2432.25,61220,60515,0.058,-45.0
2432.47,61240,60535,0.058,-44.9
2432.69,61260,60555,0.058,-44.8
2432.90,61280,60575,0.058,-44.7
2433.12,61300,60595,0.058,-44.6
2433.34,61320,60615,0.058,-44.6
2433.56,61340,60635,0.058,-44.7
2433.77,61360,60655,0.057,-44.7
2433.98,61380,60675,0.057,-44.8
2434.19,61400,60695,0.056,-44.9
2434.39,61420,60715,0.056,-45.0
2434.60,61440,60735,0.055,-45.3
2434.80,61460,60755,0.055,-45.6
2435.00,61480,60775,0.054,-45.9
2435.20,61500,60795,0.054,-46.0
2435.40,61520,60815,0.054,-46.1
2435.59,61540,60835,0.054,-46.1
2435.79,61560,60855,0.053,-46.0
2435.99,61580,60875,0.053,-47.3
2436.17,61600,60895,0.053,-47.2
2436.36,61620,60915,0.052,-47.1
2436.55,61640,60935,0.052,-47.0
2436.74,61660,60955,0.052,-47.0
2436.94,61680,60975,0.052,-47.2
2437.13,61700,60995,0.052,-47.6
2437.31,61720,61015,0.052,-48.0
2437.50,61740,61035,0.052,-48.3
2437.69,61760,61055,0.052,-48.2
2437.88,61780,61075,0.052,-48.0
2438.07,61800,61095,0.052,-47.7
2438.26,61820,61115,0.052,-47.5
2438.44,61840,61135,0.052,-47.6
2438.63,61860,61155,0.052,-47.7
2438.82,61880,61175,0.052,-47.6
2439.01,61900,61195,0.053,-47.5
2439.20,61920,61215,0.053,-47.3
2439.39,61940,61235,0.054,-47.2
2439.59,61960,61255,0.054,-47.3
2439.78,61980,61275,0.055,-47.4
2439.98,62000,61295,0.055,-47.5
2440.19,62020,61315,0.056,-47.4
2440.39,62040,61335,0.056,-47.1
2440.59,62060,61355,0.056,-46.7
2440.79,62080,61375,0.056,-46.3
2440.99,62100,61395,0.055,-46.1
2441.18,62120,61415,0.055,-46.0
2441.37,62140,61435,0.054,-46.0
2441.56,62160,61455,0.054,-46.2
2441.74,62180,61475,0.053,-46.5
2441.93,62200,61495,0.053,-47.0
2442.11,62220,61515,0.053,-47.6
2442.29,62240,61535,0.053,-48.3
2442.47,62260,61555,0.053,-48.9
2442.65,62280,61575,0.053,-49.2
2442.83,62300,61595,0.053,-49.2
2443.01,62320,61615,0.054,-48.9
2443.19,62340,61635,0.054,-48.4
2443.36,62360,61655,0.053,-47.7
2443.54,62380,61675,0.053,-47.1
2443.71,62400,61695,0.053,-46.6
2443.89,62420,61715,0.054,-46.2
2444.06,62440,61735,0.054,-46.1
2444.24,62460,61755,0.055,-46.3
2444.43,62480,61775,0.055,-46.8
2444.61,62500,61795,0.056,-47.4
2444.80,62520,61815,0.056,-48.0
2444.98,62540,61835,0.056,-48.4
2445.16,62560,61855,0.056,-48.5
2445.34,62580,61875,0.055,-48.3
2445.51,62600,61895,0.054,-47.8
2445.68,62620,61915,0.053,-47.3
2445.85,62640,61935,0.052,-46.9
2446.01,62660,61955,0.051,-46.7
2446.18,62680,61975,0.051,-46.9
2446.34,62700,61995,0.051,-47.3
2446.52,62720,62015,0.051,-47.8
2446.69,62740,62035,0.052,-48.3
2446.87,62760,62055,0.052,-48.7
2447.04,62780,62075,0.052,-48.9
2447.20,62800,62095,0.051,-48.8
2447.36,62820,62115,0.051,-48.5
2447.52,62840,62135,0.050,-48.1
2447.68,62860,62155,0.049,-47.7
2447.85,62880,62174,0.049,-47.4
2448.01,62900,62195,0.049,-47.4
2448.17,62920,62215,0.050,-47.6
2448.34,62940,62235,0.050,-48.0
2448.51,62960,62255,0.051,-48.4
2448.67,62980,62275,0.051,-48.6
2448.83,63000,62296,0.051,-48.5
2449.00,63020,62315,0.050,-48.3
2449.16,63040,62335,0.050,-47.9
2449.31,63060,62355,0.049,-47.6
2449.47,63080,62375,0.049,-47.5
2449.62,63100,62395,0.049,-47.6
2449.77,63120,62415,0.048,-47.9
2449.93,63140,62435,0.049,-48.2
2450.09,63160,62455,0.049,-48.6
2450.24,63180,62475,0.049,-48.9
2450.40,63200,62495,0.049,-49.1
2450.55,63220,62515,0.050,-49.1
2450.71,63240,62535,0.049,-49.0
2450.86,63260,62555,0.049,-48.9
2451.01,63280,62575,0.049,-48.7
2451.15,63300,62595,0.048,-48.6
2451.30,63320,62615,0.048,-48.4
2451.45,63340,62635,0.049,-48.2
2451.60,63360,62655,0.049,-48.1
2451.76,63380,62675,0.049,-48.2
2451.91,63400,62695,0.050,-48.4
2452.07,63420,62715,0.050,-48.7
2452.22,63440,62735,0.050,-48.9
2452.37,63460,62755,0.050,-49.0
2452.53,63480,62775,0.050,-48.9
2452.68,63500,62795,0.050,-48.6
2452.84,63520,62815,0.050,-48.2
2452.99,63540,62835,0.051,-48.0
2453.15,63560,62855,0.051,-48.0
2453.31,63580,62875,0.051,-48.2
2453.47,63600,62895,0.051,-48.5
2453.62,63620,62915,0.052,-48.6
2453.78,63640,62935,0.052,-48.6
2453.94,63660,62955,0.052,-48.3
2454.10,63680,62975,0.052,-48.0
2454.25,63700,62995,0.051,-47.7
2454.41,63720,63015,0.051,-47.6
2454.56,63740,63035,0.051,-47.7
2454.72,63760,63055,0.051,-48.0
2454.87,63780,63075,0.051,-48.4
2455.03,63800,63095,0.051,-48.8
2455.19,63820,63115,0.051,-49.1
2455.35,63840,63135,0.051,-49.1
2455.51,63860,63155,0.052,-49.0
2455.67,63880,63175,0.052,-48.9
2455.83,63900,63195,0.052,-48.7
2455.99,63920,63215,0.053,-48.6
2456.16,63940,63235,0.054,-48.5
2456.32,63960,63255,0.055,-48.3
2456.50,63980,63275,0.056,-48.0
2456.67,64000,63295,0.057,-47.7
2456.85,64020,63315,0.059,-47.3
2457.04,64040,63335,0.060,-47.0
2457.22,64060,63355,0.061,-46.7
2457.40,64080,63375,0.062,-46.4
2457.59,64100,63395,0.063,-46.3
2457.78,64120,63415,0.064,-46.2
2457.96,64140,63435,0.065,-46.2
2458.15,64160,63455,0.065,-46.4
2458.34,64180,63475,0.065,-46.6
2458.53,64200,63495,0.065,-46.9
2458.72,64220,63515,0.066,-47.1
2458.92,64240,63535,0.066,-47.2
2459.11,64260,63555,0.066,-47.2
2459.29,64280,63575,0.065,-46.9
2459.48,64300,63595,0.065,-46.6
2459.66,64320,63615,0.064,-46.2
2459.84,64340,63635,0.063,-46.0
2460.02,64360,63655,0.062,-46.0
2460.20,64380,63675,0.061,-46.1
2460.38,64400,63695,0.061,-46.4
2460.56,64420,63715,0.061,-46.8
2460.74,64440,63735,0.061,-47.2
2460.93,64460,63755,0.062,-47.6
2461.13,64480,63775,0.063,-47.9
2461.33,64500,63795,0.066,-47.8
2461.54,64520,63815,0.069,-47.3
2461.76,64540,63835,0.073,-46.5
2462.01,64560,63855,0.077,-45.3
2462.26,64580,63875,0.083,-43.8
2462.53,64600,63895,0.089,-42.3
2462.82,64620,63915,0.097,-41.0
2463.15,64640,63935,0.104,-40.2
2463.48,64660,63955,0.111,-39.7
2463.84,64680,63975,0.116,-39.3
2464.19,64700,63995,0.118,-39.1
2464.55,64720,64015,0.118,-38.9
2464.89,64740,64035,0.116,-38.9
2465.22,64760,64055,0.111,-39.1
2465.53,64780,64075,0.106,-39.7
2465.79,64800,64095,0.097,-40.8
2466.03,64820,64115,0.090,-42.3
2466.25,64840,64135,0.082,-43.7
2466.46,64860,64155,0.076,-45.1
2466.66,64880,64175,0.070,-46.3
2466.85,64900,64195,0.067,-47.4
2467.02,64920,64215,0.063,-48.3
2467.19,64940,64235,0.061,-49.0
2467.36,64960,64255,0.058,-49.2
2467.51,64980,64275,0.056,-49.0
2467.67,65000,64295,0.054,-48.5
2467.82,65020,64315,0.053,-48.1
2467.97,65040,64335,0.051,-48.0
2468.10,65060,64355,0.050,-48.4
